Chicken, stewing, meat and skin, and giblets and neck, cooked, stewed|214|24.9|11.9|0.0|67.0|171
Chicken, stewing, meat and skin, raw|258|17.6|20.3|0.0|71.0|204
Chicken, stewing, meat and skin, cooked, stewed|285|26.9|18.9|0.0|73.0|182
Chicken, stewing, meat only, raw|148|21.3|6.32|0.0|79.0|251
Chicken, stewing, meat only, cooked, stewed|237|30.4|11.9|0.0|78.0|202
Chicken, stewing, dark meat, meat only, raw|157|19.7|8.12|0.0|101|242
Chicken, stewing, dark meat, meat only, cooked, stewed|258|28.1|15.3|0.0|95.0|204
Chicken, capons, meat and skin and giblets and neck, raw|232|18.5|16.9|0.08|47.0|213
Chicken, capons, meat and skin and giblets and neck, cooked, roasted|226|28.4|11.7|0.04|50.0|243
Duck, domesticated, meat and skin, raw|404|11.5|39.3|0.0|63.0|209
Duck, domesticated, meat and skin, cooked, roasted|337|19.0|28.4|0.0|59.0|204
Duck, domesticated, meat only, raw|135|18.3|5.95|0.94|74.0|271
Duck, domesticated, meat only, cooked, roasted|201|23.5|11.2|0.0|65.0|252
Goose, domesticated, meat and skin, cooked, roasted|305|25.2|21.9|0.0|70.0|329
Goose, domesticated, meat only, raw|161|22.8|7.13|0.0|87.0|420
Goose, domesticated, meat only, cooked, roasted|238|29.0|12.7|0.0|76.0|388
Goose, liver, raw|133|16.4|4.28|6.32|140|230
Guinea hen, meat and skin, raw|158|23.4|6.45|0.0|67.0|193
Pheasant, leg, meat only, raw|134|22.2|4.3|0.0|45.0|296
Quail, meat and skin, raw|192|19.6|12.0|0.0|53.0|216
Quail, meat only, raw|134|21.8|4.53|0.0|51.0|237
Lentils, raw|352|24.6|1.06|63.4|6.0|677
Lentils, mature seeds, cooked, boiled, without salt|116|9.02|0.38|20.1|2.0|369
Lima beans, thin seeded (baby), mature seeds, cooked, boiled, without salt|126|8.04|0.38|23.3|3.0|401
Lupins, mature seeds, raw|371|36.2|9.74|40.4|15.0|1010.0
Lupins, mature seeds, cooked, boiled, without salt|119|15.6|2.92|9.88|4.0|245
Mothbeans, mature seeds, raw|343|22.9|1.61|61.5|30.0|1190.0
Mothbeans, mature seeds, cooked, boiled, without salt|117|7.81|0.55|21.0|10.0|304
Mungo beans, mature seeds, cooked, boiled, without salt|105|7.54|0.55|18.3|7.0|231
Peas, green, split, mature seeds, raw|364|23.1|3.89|61.6|5.0|852
Peas, split, mature seeds, cooked, boiled, without salt|118|8.34|0.39|21.1|2.0|362
Peanuts, all types, raw|567|25.8|49.2|16.1|18.0|705
Peanuts, spanish, oil-roasted, with salt|579|28.0|49.0|17.4|433|776
Peanuts, valencia, raw|570|25.1|47.6|20.9|1.0|332
Peanuts, valencia, oil-roasted, with salt|589|27.0|51.2|16.3|772|612
Peanuts, virginia, raw|563|25.2|48.8|16.5|10.0|690
Peanut flour, low fat|428|33.8|21.9|31.3|1.0|1360.0
Pigeon peas (red gram), mature seeds, raw|343|21.7|1.49|62.8|17.0|1390.0
Pigeon peas (red gram), mature seeds, cooked, boiled, without salt|121|6.76|0.38|23.2|5.0|384
Refried beans, canned, traditional style|90.0|4.98|2.01|13.6|370|319
Bacon, meatless|309|11.7|29.5|5.31|1460.0|170
Soybeans, mature seeds, roasted, salted|469|38.6|25.4|30.2|163|1470.0
Soybeans, mature seeds, dry roasted|449|43.3|21.6|29.0|2.0|1360.0
Miso|198|12.8|6.01|25.4|3730.0|210
Natto|211|19.4|11.0|12.7|7.0|729
Soy flour, low-fat|372|49.8|8.9|30.6|9.0|2090.0
Soy meal, defatted, raw|337|49.2|2.39|35.9|3.0|2490.0
Soymilk, original and vanilla, unfortified|54.0|3.27|1.75|6.28|51.0|118
Soy protein concentrate, produced by alcohol extraction|328|63.6|0.46|25.4|3.0|2200.0
Tofu, firm, prepared with calcium sulfate and magnesium chloride (nigari)|78.0|9.04|4.17|2.85|12.0|148
Tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari)|61.0|7.17|3.69|1.18|8.0|120
Tofu, dried-frozen (koyadofu)|477|52.5|30.3|10.0|6.0|20.0
Tofu, fried|270|18.8|20.2|8.86|16.0|146
Okara|76.0|3.52|1.73|12.2|9.0|213
Winged beans, mature seeds, cooked, boiled, without salt|147|10.6|5.84|14.9|13.0|280
Hummus, home prepared|177|4.86|8.59|20.1|242|173
Falafel, home-prepared|333|13.3|17.8|31.8|294|585
Soymilk, original and vanilla, with added calcium, vitamins A and D|43.0|2.6|1.47|4.92|47.0|122
Peanut spread, reduced sugar|650|24.8|54.9|14.2|292|818
Peanut butter, smooth, reduced fat|520|25.9|34.0|35.6|540|669
Peanut butter, smooth, vitamin and mineral fortified|591|25.7|50.8|18.8|420|667
Peanut butter, chunky, vitamin and mineral fortified|593|26.1|51.5|17.7|366|744
MORI-NU, Tofu, silken, firm|62.0|6.9|2.7|2.4|36.0|194
MORI-NU, Tofu, silken, extra firm|55.0|7.4|1.9|2.0|63.0|154
MORI-NU, Tofu, silken, lite firm|37.0|6.3|0.8|1.1|85.0|63.0
MORI-NU, Tofu, silken, lite extra firm|38.0|7.0|0.7|1.0|98.0|57.0
Refried beans, canned, fat-free|79.0|5.34|0.45|13.5|350|344
Frijoles rojos volteados (Refried beans, red, canned)|144|5.0|6.93|15.5|375|310
Tempeh, cooked|195|19.9|11.4|7.62|14.0|401
Vitasoy USA, Nasoya Lite Firm Tofu|54.0|8.3|1.7|1.3|34.0|0
Peanut butter, chunk style, without salt|589|24.1|49.9|21.6|17.0|745
Peanut butter, smooth style, without salt|598|22.2|51.4|22.3|17.0|558
Peanut butter with omega-3, creamy|608|24.5|54.2|17.0|356|780
Pigeon peas (red gram), mature seeds, cooked, boiled, with salt|121|6.76|0.38|23.2|241|384
Soy sauce made from soy and wheat (shoyu), low sodium|57.0|9.05|0.3|5.59|3600.0|352
Soy sauce, reduced sodium, made from hydrolyzed vegetable protein|90.0|8.19|0.31|14.4|2890.0|3100.0
Tofu, raw, firm, prepared with calcium sulfate|144|17.3|8.72|2.78|14.0|237
Tofu, raw, regular, prepared with calcium sulfate|76.0|8.08|4.78|1.87|7.0|121
Winged beans, mature seeds, cooked, boiled, with salt|147|10.6|5.84|14.9|249|280
Veal, Australian, rib, rib roast, separable lean only, raw|134|21.7|4.63|1.4|83.0|0
Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4" fat, choice, raw|267|16.9|21.6|0.0|58.0|230
Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4" fat, choice, cooked|294|24.5|20.9|0.0|72.0|310
Lamb, foreshank, separable lean and fat, trimmed to 1/4" fat, choice, raw|201|18.9|13.4|0.0|72.0|214
Lamb, foreshank, separable lean and fat, trimmed to 1/4" fat, choice, cooked, braised|243|28.4|13.5|0.0|72.0|257
Lamb, foreshank, separable lean only, trimmed to 1/4" fat, choice, raw|120|21.1|3.29|0.0|79.0|237
Lamb, foreshank, separable lean only, trimmed to 1/4" fat, choice, cooked, braised|187|31.0|6.02|0.0|74.0|267
Lamb, leg, shank half, separable lean and fat, trimmed to 1/4" fat, choice, cooked, roasted|225|26.4|12.4|0.0|65.0|326
Lamb, leg, shank half, separable lean only, trimmed to 1/4" fat, choice, raw|125|20.5|4.19|0.0|61.0|290
Lamb, leg, shank half, separable lean only, trimmed to 1/4" fat, choice, cooked, roasted|180|28.2|6.67|0.0|66.0|342
Lamb, leg, sirloin half, separable lean and fat, trimmed to 1/4" fat, choice, raw|272|16.9|22.1|0.0|56.0|231
Lamb, loin, separable lean and fat, trimmed to 1/4" fat, choice, cooked, broiled|316|25.2|23.1|0.0|77.0|327
Lamb, loin, separable lean and fat, trimmed to 1/4" fat, choice, cooked, roasted|309|22.6|23.6|0.0|64.0|246
Lamb, loin, separable lean only, trimmed to 1/4" fat, choice, raw|143|20.9|5.94|0.0|68.0|276
Lamb, loin, separable lean only, trimmed to 1/4" fat, choice, cooked, broiled|216|30.0|9.73|0.0|84.0|376
Lamb, rib, separable lean only, trimmed to 1/4" fat, choice, raw|169|20.0|9.23|0.0|72.0|265
Lamb, rib, separable lean only, trimmed to 1/4" fat, choice, cooked, broiled|235|27.7|13.0|0.0|85.0|313
Lamb, rib, separable lean only, trimmed to 1/4" fat, choice, cooked, roasted|232|26.2|13.3|0.0|81.0|315
Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4" fat, choice, raw|264|16.6|21.4|0.0|61.0|230
Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4" fat, choice, cooked, braised|344|28.7|24.6|0.0|75.0|248
Lamb, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4" fat, choice, cooked, broiled|210|27.1|10.5|0.0|83.0|324
Lamb, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4" fat, choice, cooked, roasted|204|24.9|10.8|0.0|68.0|265
Lamb, shoulder, arm, separable lean and fat, trimmed to 1/4" fat, choice, raw|260|16.8|20.9|0.0|60.0|238
Lamb, shoulder, arm, separable lean and fat, trimmed to 1/4" fat, choice, cooked, braised|346|30.4|24.0|0.0|72.0|306
Lamb, shoulder, arm, separable lean only, trimmed to 1/4" fat, choice, cooked, broiled|200|27.7|9.02|0.0|82.0|340
Lamb, shoulder, arm, separable lean only, trimmed to 1/4" fat, choice, cooked, roasted|192|25.5|9.26|0.0|67.0|277
Lamb, shoulder, blade, separable lean and fat, trimmed to 1/4" fat, choice, raw|259|16.6|20.9|0.0|62.0|229
Lamb, shoulder, blade, separable lean and fat, trimmed to 1/4" fat, choice, cooked, braised|345|28.5|24.7|0.0|75.0|243
Lamb, shoulder, blade, separable lean only, trimmed to 1/4" fat, choice, cooked, broiled|211|25.5|11.3|0.0|88.0|368
Lamb, shoulder, blade, separable lean only, trimmed to 1/4" fat, choice, cooked, roasted|209|24.6|11.6|0.0|68.0|258
Lamb, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4" fat, raw|134|20.2|5.28|0.0|65.0|284
Lamb, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4" fat, cooked, braised|223|33.7|8.8|0.0|70.0|260
Lamb, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4" fat, cooked, broiled|186|28.1|7.33|0.0|76.0|335
Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable fat, raw|640|6.92|67.6|0.0|22.0|51.0
Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable fat, cooked|586|9.72|60.4|0.0|35.0|87.0
Lamb, New Zealand, imported, fore-shank, separable lean and fat, raw|183|20.1|11.4|0.09|76.0|286
Lamb, New Zealand, imported, fore-shank, separable lean and fat, cooked, braised|256|30.4|15.0|0.03|74.0|250
Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean only, raw|126|21.1|4.64|0.0|64.0|350
Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean only, cooked, roasted|181|27.7|7.01|0.0|45.0|183
Lamb, New Zealand, imported, loin chop, separable lean and fat, raw|298|15.4|26.2|0.22|63.0|262
Game meat, muskrat, raw|162|20.8|8.1|0.0|82.0|276
Game meat, muskrat, cooked, roasted|234|30.1|11.7|0.0|95.0|320
Game meat, opossum, cooked, roasted|221|30.2|10.2|0.0|58.0|438
Game meat, rabbit, domesticated, composite of cuts, raw|136|20.0|5.55|0.0|41.0|330
Game meat, rabbit, domesticated, composite of cuts, cooked, roasted|197|29.1|8.05|0.0|47.0|383
Game meat, squirrel, raw|120|21.2|3.21|0.0|103|304
Game meat, squirrel, cooked, roasted|173|30.8|4.69|0.0|119|352
Lamb, variety meats and by-products, brain, raw|122|10.4|8.58|0.0|112|296
Lamb, variety meats and by-products, brain, cooked, braised|145|12.6|10.2|0.0|134|205
Lamb, variety meats and by-products, heart, raw|122|16.5|5.68|0.21|89.0|316
Lamb, variety meats and by-products, heart, cooked, braised|185|25.0|7.91|1.93|63.0|188
Veal, variety meats and by-products, heart, raw|110|17.2|3.98|0.08|77.0|261
Veal, variety meats and by-products, heart, cooked, braised|186|29.1|6.75|0.13|58.0|199
Lamb, variety meats and by-products, liver, raw|139|20.4|5.02|1.78|70.0|313
Lamb, variety meats and by-products, liver, cooked, braised|220|30.6|8.81|2.53|56.0|221
Lamb, variety meats and by-products, liver, cooked, pan-fried|238|25.5|12.6|3.78|124|352
Veal, variety meats and by-products, liver, raw|140|19.9|4.85|2.91|77.0|308
Veal, variety meats and by-products, liver, cooked, braised|192|28.4|6.26|3.77|78.0|329
Veal, variety meats and by-products, lungs, cooked, braised|104|18.7|2.64|0.0|56.0|142
Lamb, variety meats and by-products, mechanically separated, raw|276|15.0|23.5|0.0|59.0|288
Lamb, variety meats and by-products, pancreas, raw|152|14.8|9.82|0.0|75.0|420
Lamb, variety meats and by-products, pancreas, cooked, braised|234|22.8|15.1|0.0|52.0|291
Veal, variety meats and by-products, spleen, raw|98.0|18.3|2.2|0.0|97.0|362
Veal, variety meats and by-products, spleen, cooked, braised|129|24.1|2.89|0.0|58.0|215
Veal, variety meats and by-products, thymus, raw|101|17.2|3.07|0.0|67.0|488
Veal, variety meats and by-products, thymus, cooked, braised|125|22.7|3.11|0.0|59.0|435
Lamb, ground, cooked, broiled|283|24.8|19.6|0.0|81.0|339
Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8" fat, choice, raw|243|17.5|18.7|0.0|59.0|239
Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8" fat, choice, cooked|271|25.5|18.0|0.0|72.0|318
Lamb, foreshank, separable lean and fat, trimmed to 1/8" fat, choice, raw|201|18.9|13.4|0.0|72.0|214
Lamb, leg, shank half, separable lean and fat, trimmed to 1/8" fat, choice, cooked, roasted|217|26.7|11.4|0.0|65.0|329
Lamb, leg, sirloin half, separable lean and fat, trimmed to 1/8" fat, choice, raw|261|17.2|20.8|0.0|56.0|235
Lamb, leg, sirloin half, separable lean and fat, trimmed to 1/8" fat, choice, cooked, roasted|284|25.0|19.7|0.0|68.0|304
Lamb, loin, separable lean and fat, trimmed to 1/8" fat, choice, raw|279|17.2|22.8|0.0|59.0|226
Lamb, rib, separable lean and fat, trimmed to 1/8" fat, choice, cooked, roasted|341|21.8|27.5|0.0|74.0|277
Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8" fat, choice, raw|244|17.1|19.0|0.0|63.0|237
Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8" fat, choice, cooked, braised|338|29.5|23.6|0.0|74.0|261
Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8" fat, choice, cooked, broiled|268|23.8|18.4|0.0|82.0|335
Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8" fat, choice, raw|244|17.0|19.0|0.0|63.0|234
Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8" fat, choice, cooked, braised|339|28.9|23.9|0.0|75.0|244
Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8" fat, choice, cooked, broiled|267|23.5|18.5|0.0|83.0|341
Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8" fat, choice, cooked, roasted|270|22.6|19.2|0.0|67.0|248
Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8" fat, raw|201|18.8|13.4|0.0|41.0|160
Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8" fat, cooked, roasted|234|25.3|14.0|0.0|44.0|170
Lamb, New Zealand, imported, frozen, loin, separable lean and fat, trimmed to 1/8" fat, raw|273|17.2|22.1|0.0|39.0|128
Lamb, New Zealand, imported, frozen, loin, separable lean and fat, trimmed to 1/8" fat, cooked, broiled|296|24.4|21.3|0.0|50.0|164
Game meat, bison, top sirloin, separable lean only, trimmed to 0" fat, raw|113|21.4|2.4|0.0|51.0|335
Game meat, bison, ribeye, separable lean only, trimmed to 0" fat, raw|116|22.1|2.4|0.0|48.0|344
Game meat, bison, shoulder clod, separable lean only, trimmed to 0" fat, raw|109|21.1|2.1|0.0|59.0|322
Veal, breast, separable fat, cooked|521|9.4|53.4|0.0|49.0|181
Veal, shank (fore and hind), separable lean and fat, raw|113|19.2|3.48|0.0|84.0|314
Veal, shank (fore and hind), separable lean and fat, cooked, braised|191|31.5|6.2|0.0|93.0|305
Veal, shank (fore and hind), separable lean only, raw|108|19.3|2.83|0.0|85.0|316
Veal, shank (fore and hind), separable lean only, cooked, braised|177|32.2|4.33|0.0|94.0|309
Lamb, Australian, imported, fresh, separable fat, raw|648|6.27|68.9|0.0|33.0|112
Lamb, Australian, imported, fresh, separable fat, cooked|639|9.42|66.4|0.0|51.0|179
Lamb, Australian, imported, fresh, foreshank, separable lean and fat, trimmed to 1/8" fat, raw|195|18.8|12.7|0.0|96.0|270
Lamb, Australian, imported, fresh, foreshank, separable lean and fat, trimmed to 1/8" fat, cooked, braised|236|24.8|14.4|0.0|93.0|244
Lamb, Australian, imported, fresh, leg, whole (shank and sirloin), separable lean only, trimmed to 1/8" fat, raw|135|20.5|5.23|0.0|81.0|329
Lamb, Australian, imported, fresh, leg, whole (shank and sirloin), separable lean only, trimmed to 1/8" fat, cooked, roasted|190|27.3|8.1|0.0|72.0|326
Lamb, Australian, imported, fresh, leg, shank half, separable lean and fat, trimmed to 1/8" fat, raw|201|18.6|13.5|0.0|75.0|301
Lamb, Australian, imported, fresh, leg, shank half, separable lean and fat, trimmed to 1/8" fat, cooked, roasted|231|25.2|13.7|0.0|67.0|313
Lamb, Australian, imported, fresh, leg, shank half, separable lean only, trimmed to 1/8" fat, raw|133|20.4|5.1|0.0|81.0|329
Lamb, Australian, imported, fresh, leg, sirloin half, boneless, separable lean only, trimmed to 1/8" fat, cooked, roasted|215|27.8|10.6|0.0|83.0|318
Lamb, Australian, imported, fresh, leg, sirloin chops, boneless, separable lean and fat, trimmed to 1/8" fat, raw|208|18.3|14.4|0.0|59.0|308
Lamb, Australian, imported, fresh, leg, sirloin chops, boneless, separable lean and fat, trimmed to 1/8" fat, cooked, broiled|235|25.8|13.8|0.0|64.0|336
Lamb, Australian, imported, fresh, leg, sirloin chops, boneless, separable lean only, trimmed to 1/8" fat, raw|132|20.4|4.91|0.0|64.0|342
Lamb, Australian, imported, fresh, leg, center slice, bone-in, separable lean only, trimmed to 1/8" fat, cooked, broiled|183|26.8|7.68|0.0|66.0|354
Lamb, Australian, imported, fresh, loin, separable lean and fat, trimmed to 1/8" fat, raw|203|19.3|13.4|0.0|70.0|302
Lamb, Australian, imported, fresh, loin, separable lean and fat, trimmed to 1/8" fat, cooked, broiled|219|25.5|12.2|0.0|78.0|331
Lamb, Australian, imported, fresh, loin, separable lean only, trimmed to 1/8" fat, raw|146|21.0|6.24|0.0|75.0|327
Lamb, Australian, imported, fresh, rib chop, frenched, bone-in, separable lean only, trimmed to 1/8" fat, cooked, grilled|234|32.2|11.7|0.0|85.0|320
Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8" fat, raw|256|16.7|20.5|0.0|76.0|267
Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8" fat, cooked|296|23.6|21.6|0.0|85.0|288
Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean only,   trimmed to 1/8" fat, raw|155|19.4|8.01|0.0|88.0|306
Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean only, trimmed to 1/8" fat, cooked|233|26.2|13.4|0.0|91.0|308
Lamb, Australian, imported, fresh, shoulder, blade, separable lean and fat, trimmed to 1/8" fat, raw|262|16.5|21.3|0.0|78.0|260
Lamb, Australian, imported, fresh, shoulder, blade, separable lean and fat, trimmed to 1/8" fat, cooked, broiled|291|21.7|22.0|0.0|88.0|295
Lamb, Australian, imported, fresh, shoulder, blade, separable lean only, trimmed to 1/8" fat, raw|164|19.1|9.09|0.0|90.0|298
Lamb, Australian, imported, fresh, shoulder ,blade, separable lean only, trimmed to 1/8" fat, cooked, broiled|231|23.8|14.4|0.0|94.0|315
Game meat, bison, chuck, shoulder clod, separable lean only, raw|119|21.1|3.15|0.0|62.0|353
Game meat, bison, ribeye, separable lean only, 1" steak, cooked, broiled|177|29.4|5.67|0.0|52.0|371
Game meat, bison, top round, separable lean only, 1" steak, cooked, broiled|174|30.2|4.96|0.0|41.0|382
Game meat, bison, top round, separable lean only, 1" steak, raw|122|23.3|2.43|0.0|47.0|390
Game meat, deer, ground, raw|157|21.8|7.13|0.0|75.0|330
Game meat, deer, ground, cooked, pan-broiled|187|26.4|8.22|0.0|78.0|364
Game meat, deer, loin, separable lean only, 1" steak, cooked, broiled|150|30.2|2.38|0.0|57.0|398
Game meat, deer, shoulder clod, separable lean only, cooked, braised|191|36.3|3.95|0.0|52.0|313
Veal, Australian, shank, hind, bone-in, separable lean only, raw|122|20.4|4.47|0.0|98.0|0
Veal, Australian, shank, hind, bone-in, separable lean and fat, raw|144|19.8|7.2|0.0|95.0|0
Lamb, Australian, ground,  85% lean / 15% fat, raw|255|17.1|20.7|0.0|77.0|0
Lamb, New Zealand, imported, Intermuscular fat, cooked|596|8.53|62.4|0.0|52.0|198
Lamb, New Zealand, imported, breast, separable lean only, cooked, braised|270|28.2|17.5|0.0|86.0|183
Lamb, New Zealand, imported, breast, separable lean only, raw|149|18.3|7.98|1.02|107|293
Lamb, New Zealand, imported, chump, boneless, separable lean only, cooked, fast roasted|142|23.7|5.27|0.0|61.0|339
Lamb, New Zealand, imported, subcutaneous fat, cooked|674|5.24|72.3|0.62|43.0|164
Lamb, New Zealand, imported, liver, cooked, soaked and fried|168|25.8|6.56|1.48|59.0|287
Lamb, New Zealand, imported, liver, raw|136|20.7|4.92|2.22|59.0|285
Lamb, New Zealand, imported, ground lamb, cooked, braised|192|22.6|11.3|0.0|34.0|162
Lamb, New Zealand, imported, ground lamb, raw|193|20.3|12.4|0.0|57.0|281
Lamb, New Zealand, imported, testes, cooked, soaked and fried|125|21.0|4.56|0.0|118|265
Lamb, New Zealand, imported, testes, raw|68.0|11.4|2.38|0.14|119|265
Lamb, New Zealand, imported, tongue - swiss cut, cooked, soaked and simmered|272|17.5|22.0|0.86|52.0|132
Lamb, New Zealand, imported, tongue - swiss cut, raw|225|14.3|18.6|0.0|77.0|207
Lamb, New Zealand, imported, tenderloin, separable lean only, cooked, fast fried|155|27.9|4.81|0.0|59.0|433
Lamb, New Zealand, imported, tenderloin, separable lean only, raw|116|20.5|3.81|0.0|49.0|381
Lamb, New Zealand, imported, loin saddle, separable lean only, cooked, fast roasted|162|25.5|6.7|0.0|76.0|345
Lamb, New Zealand, imported, loin saddle, separable lean only, raw|131|20.9|5.32|0.0|75.0|356
Lamb, New Zealand, imported, neck chops, separable lean only, cooked, braised|264|31.4|15.4|0.0|97.0|289
Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean only, cooked, slow roasted|199|25.1|10.9|0.0|65.0|337
Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean only, raw|143|20.2|6.88|0.0|65.0|325
Lamb, New Zealand, imported, rack - fully frenched, separable lean only, cooked, fast roasted|173|24.4|8.38|0.0|67.0|330
Lamb, New Zealand, imported, flap, boneless, separable lean and fat, cooked, braised|376|20.5|32.6|0.14|51.0|182
Lamb, New Zealand, imported, flap, boneless, separable lean and fat, raw|337|16.2|30.1|0.27|69.0|240
Lamb, New Zealand, imported, hind-shank, separable lean and fat, cooked, braised|247|29.6|14.2|0.04|69.0|249
Lamb, New Zealand, imported, hind-shank, separable lean and fat, raw|186|18.4|12.1|0.73|76.0|299
Lamb, New Zealand, imported, loin, boneless, separable lean and fat, cooked, fast roasted|157|29.0|4.57|0.0|57.0|355
Lamb, New Zealand, imported, loin, boneless, separable lean and fat, raw|122|21.4|3.99|0.0|60.0|368
Lamb, New Zealand, imported, neck chops, separable lean and fat, cooked, braised|307|28.5|21.4|0.03|91.0|276
Lamb, New Zealand, imported, neck chops, separable lean and fat, raw|231|17.4|17.9|0.14|73.0|290
Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean and fat, cooked, slow roasted|287|21.4|22.3|0.05|61.0|305
Lamb, New Zealand, imported, tenderloin, separable lean and fat, cooked, fast fried|157|27.9|5.0|0.0|59.0|432
Lamb, New Zealand, imported, rack - fully frenched, separable lean and fat, cooked, fast roasted|195|23.6|11.2|0.01|67.0|323
Lamb, New Zealand, imported, rack - fully frenched, separable lean and fat, raw|169|19.9|9.96|0.05|62.0|324
Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean and fat, cooked, slow roasted|208|23.4|12.7|0.03|61.0|349
Veal, leg, top round, cap off, cutlet, boneless, raw|107|22.1|2.07|0.0|86.0|273
Veal, loin, chop, separable lean only, cooked, grilled|159|29.8|4.44|0.07|85.0|239
Veal, shank, separable lean only, raw|94.0|19.8|1.64|0.0|109|163
Veal, foreshank, osso buco, separable lean only, cooked, braised|157|29.1|4.51|0.0|90.0|205
Veal, seam fat only, cooked|505|11.2|50.2|2.11|87.0|155
Veal, shank, separable lean and fat, raw|107|19.3|3.3|0.0|107|162
Veal, foreshank, osso buco, separable lean and fat, cooked, braised|182|27.9|7.77|0.11|90.0|201
Veal, loin, chop, separable lean and fat, cooked, grilled|198|28.0|9.48|0.16|86.0|229
Veal, shoulder, blade chop, separable lean and fat, cooked, grilled|199|25.7|10.6|0.15|111|235
Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean only, trimmed to 1/8" fat, raw|136|23.4|4.73|0.0|73.0|311
Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean only, trimmed to 1/8" fat, raw|136|22.3|5.24|0.0|83.0|231
Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean only, trimmed to 1/8" fat, cooked, roasted|215|32.1|9.59|0.0|80.0|308
Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean only, trimmed to 1/8" fat, raw|131|23.1|4.33|0.0|77.0|238
Lamb, Australian, imported, fresh, seam fat, cooked|554|13.8|54.7|1.55|53.0|164
Lamb, Australian, imported, fresh, seam fat, raw|459|15.6|44.0|0.0|55.0|126
Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean and fat, trimmed to 1/8" fat, cooked, roasted|219|27.5|12.0|0.0|69.0|279
Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean and fat, trimmed to 1/8" fat, raw|187|21.0|11.4|0.0|80.0|218
Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean and fat, trimmed to 1/8" fat, raw|143|23.2|5.52|0.0|73.0|308
Lamb, Australian, imported, fresh, rib chop, frenched, denuded, bone-in, separable lean only, trimmed to 0" fat, cooked, grilled|236|33.2|11.5|0.0|85.0|294
Lamb, Australian, imported, fresh, rack, roast, frenched, denuded, bone-in, separable lean and fat, trimmed to 0" fat, cooked, roasted|193|26.0|9.91|0.0|71.0|227
Lamb, Australian, imported, fresh, rack, roast, frenched, bone-in, separable lean and fat, trimmed to 1/8" fat, cooked, roasted|291|26.0|20.8|0.0|65.0|228
Bagels, cinnamon-raisin|274|9.8|1.7|55.2|407|148
Bagels, cinnamon-raisin, toasted|294|10.6|1.8|59.3|370|163
Bagels, oat bran|255|10.7|1.2|53.3|590|115
Biscuits, plain or buttermilk, frozen, baked|338|6.2|11.0|53.9|942|224
Biscuits, plain or buttermilk, refrigerated dough, higher fat|307|6.66|10.6|46.3|977|162
Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked|324|6.79|11.2|49.0|1000.0|152
Biscuits, plain or buttermilk, prepared from recipe|353|7.0|16.3|44.6|580|121
Biscuits, mixed grain, refrigerated dough|263|6.1|5.6|47.4|670|456
Bread, cracked-wheat|260|8.7|3.9|49.5|538|177
Bread, egg|287|9.5|6.0|47.8|380|115
